subject_id,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/18387344743770716829,emedia rock guitar method (win 95 98 me nt 2000 xp/mac 8.0),the emedia rock guitar method cd-rom makes learning fun and easy with over 100 audio and video-enhanced guitar lessons. the innovative teaching style presents rocksongs chords riffs and gear tips in an excitingfast-paced learning format that ...,,39.15
http://www.google.com/base/feeds/snippets/18389772286278704810,scansoft textbridge pro v.11,textbridge pro 11 is the simple and fast way to convert paper into editable electronic documents saving time and increasing productivity. new ocr engines are designed to deliver the most accurate textbridge results ever.,,68.99
http://www.google.com/base/feeds/snippets/18389952572089446651,computer associates babwbr1151s05 bab r11.5 sp1 dro win m/l cd,bab r11.5 sp1 dro win m/l cd,,431.16
http://www.google.com/base/feeds/snippets/18389048469504944658,win 2003 ter svr cal 5pk microsoft r19-00846,model- ms28736nt vendor- microsoft features- windows terminal svr cal 2003 english microsoft license pack user 5 pack calmanufacturer warranty: 90 days,,762.95
http://www.google.com/base/feeds/snippets/18386275313356170584,spy sweeper (small box),spyware is the fastest growing online threat - studies show that 9 out of 10 internet-connected pcs are infected with spyware. chances are your computer is infected putting your confidential information and your computer's performance at risk. s,,22.99
http://www.google.com/base/feeds/snippets/18386073325514862606,smart steps - 4th grade (jc),the most complete learning system! super-fun activities: over 430 in all! core subjects: english math and science! motivating rewards ensure learning! put your child a step ahead! watch your child s grades take off with this comprehensi,,11.95
http://www.google.com/base/feeds/snippets/18385266399097496621,iremember 2.0 - intriguing development,turn digital photos into memories with iremember. easily create stunning scrapbooks your family will treasure for a lifetime. use templates to create a page in minutes! drag and drop pictures from iphoto? crop resize and arrange them on your ...,,32.99
http://www.google.com/base/feeds/snippets/18387170188665857199,knowledge adventure 20033 jumpstart reading with karaoke,along with val and favorite jumpstart friends children enjoy eight beginning reading activities helping them become enthusiastic and confident readers. jumpstart reading with karaoke is a new and effective way to help children develop important ...,knowledge adventure,19.99
http://www.google.com/base/feeds/snippets/18391095906680955632,home bartending - 101 shooters,platform: windows & macintosh publisher: arc media packaging: jewel case make sure you've got the right moves for your party. 101 shooters includes cocktails snacks and party ideas to make your next event a success. what liquor goes in which type of ...,,9.75
http://www.google.com/base/feeds/snippets/18386729116244999637,adventure workshop preschool-1st grade 8th edition win,introduce your child to an exciting on-screen learning environment brimming with award-winning adventures that will build essential skills while having fun.introduce your child to an exciting on-screen learning environment brimming with ...,,18.36
http://www.google.com/base/feeds/snippets/18383405503824080160,adobe dreamweaver cs3 upgrade windows,brand new factory sealed software or accessories from a pro merchant. over 1 million new and used books movies games software and cds available. in business since 1986. satisfaction guaranteed.we offer free shipping when you purchase five or ...,,236.74
http://www.google.com/base/feeds/snippets/18383594456090582739,10000 drink recipe - snap,trying to find the perfect after dinner drink? not sure what you can mix with the liquor you already have? snap! 10000 drink recipes is the solution to all your beverage needs. from cocktails to bar drinks you can find practically any recipe with t,,8.95
http://www.google.com/base/feeds/snippets/18382903514613113420,marine aquarium + sharks (win 98 me 2000 xp),see this amazing virtual phenomenon for yourself! view marine life so vibrant you won t believe your eyes! gorgeous details have gone into creating the high-resolution 3d fish models and reef tank for an indescribably realistic effect. achieve ...,,9.95
http://www.google.com/base/feeds/snippets/18383108968754488314,encore inc 28453 midway arcade treasures win 98 me 2000 xp,midway arcade treasures (win 98 me 2000 xp),encore inc,19.38
http://www.google.com/base/feeds/snippets/18381906790026125106,microsoft ho2-00003 data analyzer 2002 - complete package - 1 user,microsoft data analyzer is an easy-to-use data analysis tool that makes sophisticated business intelligence accessible to all users regardless of technical expertise. microsoft data analyzer is an easy-to-use data analysis tool that makes ...,microsoft,154.99
http://www.google.com/base/feeds/snippets/18384366678790095384,freddi fish 2 - case of haunted schl hse,children - ages 3 to 8 everyone knows there's no such thing as ghosts... so who is haunting the schoolhouse taking the toys & practically scaring the scales off of all the guppies? good thing super-sleuths freddi fish & luther are on the case. ...,,7.5
http://www.google.com/base/feeds/snippets/18384557845547191313,east west bosendorfer 290,the pristine bosendorfer 290 piano library has finally captured all of the beauty of this piano. up to 16 velocity layers true release samples true re-pedalling and two different microphone positions (close and ambient) for ultimate ambience ...,,175.97
http://www.google.com/base/feeds/snippets/18384136689746651786,mom standard ops mgmt lic 2005 english mlp 5 oml,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99
