subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/manufacturer>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/wattage>||<http://schema.org/Product/weight>||<http://schema.org/Product/phone_carrier>||<http://schema.org/Product/processor_type>||<http://schema.org/Product/front_cam_resolution>||<http://schema.org/Product/memory>||<http://schema.org/Product/width>||<http://schema.org/Product/body_material>||<http://schema.org/Product/depth>||<http://schema.org/Product/brand>||<http://schema.org/Product/display_resolution>||<http://schema.org/Product/phone_type>||<http://schema.org/Product/height>||<http://schema.org/Product/product_type>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/computer_operating_system>||<http://schema.org/Product/display_size>||<http://schema.org/Product/color>||<http://schema.org/Product/dimensions>||<http://schema.org/Product/rear_cam_resolution>||<http://schema.org/Product/ram>||<http://schema.org/Product/product_code>||<http://schema.org/Product/mpn>||<http://schema.org/Product/url>||<http://schema.org/Product/modelnum>||
http://dws.products.wdc/nodebcd8adcbdc57519bae735a979c64b0b0||newegg.com0.warc.nq.gz||||||2600mah||4.66 oz||||octa-core||5 mp||64gb||||||||samsung||518 ppi||galaxy s6 edge||||||<http://schema.org/Product>||android v5.0.2 (lollipop)||5.1 in||black||5.59 x 2.76 x 0.28 in||16 mp||3gb||||g925a 64gb blk||http://www.newegg.com/product/product.aspx?item=n82e16875169137&cm_re=samsung_galaxy_s6_edge%2b-_-75-169-137-_-product||||
http://dws.products.wdc/node33c8c6efdd89afcbe4ab90186dc2da||microcenter.com0.warc.nq.gz||||||||6.77 oz||||||||64gb||3.07 in||||0.3 in||apple||1920 x 1080||iphone 6s plus||6.23 in||||<http://schema.org/Product>||ios 9||5.5 in||16 million||||||||888462501675||||http://www.microcenter.com/product/0456314/iphone_6s_plus_64gb_verizon_-_space_gray||||
http://dws.products.wdc/node9c794f27bfa083dd734ef113c6b5a3d4||shop.com1.warc.nq.gz||||||||||||||||32gb||||||||samsung||||galaxy s6 edge+||||||<http://schema.org/Product>||||||black||||||||||g928||http://www.shop.com/samsung+galaxy+s6+edge+plus+sm+g928g+32gb+black+factory+unlocked+g928-1338104370-p+.xhtml||||
http://dws.products.wdc/nodee4d4a3f22ab13c7c9e4ea3279fc0fc67||samsclub.com0.warc.nq.gz||||||||||at&t||||||32gb||||||||lg||||g4||||smartphone||<http://schema.org/Product>||||||gray||||||||||||http://www.samsclub.com/sams/lg-g4-att/prod18600116.ip?navaction=||||
http://dws.products.wdc/node11ec5d3fdac15db6a6316d065d62b16||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0zx21n2183&cm_re=htc_one_m9-_-9sia0zx21n2183-_-product||||
http://dws.products.wdc/node7889466a65fb8df8663f6f8ba277||ebay.com1.warc.nq.gz||||||1560 mah||3.95 oz||factory unlocked||||||32gb||2.31 in||||0.3 in||apple||1136 x 640 pixels||5s||4.87 in||smartphone||<http://schema.org/Product>||ios - apple||4 in||gold||||8 mp||||||me301ll/a||http://www.ebay.com/itm/excellent-apple-iphone-5s-32gb-gold-factory-unlocked-at-t-t-mobile-metro-pcs-/281854410251?hash=item419fd4fe0b:g:crmaaoswhkrwhdbv||||
http://dws.products.wdc/node27eebe30561385d71ec87808a7f5b1d||flipkart.com28.warc.nq.gz||||||||||||||||||||||||crystal||||||||||<http://schema.org/Product>||||||transparency||||||||||||http://www.flipkart.com/crystal-bz053-screen-guard-samsung-galaxy-s5/p/itmebdhqfpehsseb?pid=accebdhqz7uvv5pd&ref=l%3a-6531904753231639202&srno=b_3||||
http://dws.products.wdc/node1e726c4942586a3d79d9765144ed7bb2||ebay.com1.warc.nq.gz||||885909950959||1810 mah||4.55 oz||verizon||||||128gb||2.64 in||||0.27 in||apple||1334x750||iphone 6||5.44 in||smartphone||<http://schema.org/Product>||ios - apple||4.7 in||space gray||||8.0mp||||||mg602ll/a||http://www.ebay.com/itm/apple-iphone-6-128gb-verizon-page-plus-smartphone-read-description-/262256718684?hash=item3d0fb7f35c:g:k94aaoswuv9wpg1s||||
http://dws.products.wdc/node861e8f1a9542aa999398bcefc4e2d6e3||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||one m7||||||<http://schema.org/Product>||android||4.7 in||white||||4 mp||||4718487631056||||http://www.ebay.com/itm/htc-one-6500-m7-verizon-android-smartphone-32gb-silver-clean-imei-/321992430493?hash=item4af83e939d:g:0ooaaoswjb9wqr18||||
http://dws.products.wdc/node61d15324d9a635a8343af8d122d3364a||aliexpress.com0.warc.nq.gz||||||||||||||||||||||||nillkin||||||||case||<http://schema.org/Product>||||||||||||||||||http://www.aliexpress.com/item/nillkin-for-huawei-nexus-6p-case-for-nexus-6p-nature-tpu-phone-cases-for-huawei-nexus/32563240098.html?ws_ab_test=searchweb201556_6%2csearchweb201644_4_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_8%2csearchweb1451318400_-1%2csearchweb1451318411_6451&btsid=9ef35790-f722-4181-ab5c-e4d8d4f987e8&_escaped_fragment_=||||
http://dws.products.wdc/node53c04a7a44444aa21aca97cc9579b64||aliexpress.com0.warc.nq.gz||||||||||||||||||||||||||||||||wallet||<http://schema.org/Product>||||||colors||||||||||||http://www.aliexpress.com/item/huawei-nexus-6p-case-luxury-9-colors-litchi-texture-leather-case-for-huawei-nexus-6p-flip/32517800312.html?ws_ab_test=searchweb201556_2%2csearchweb201644_2_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_1%2csearchweb1451318400_-1%2csearchweb1451318411_6448&btsid=5747095d-99fa-49b3-a386-9a95610f677c&_escaped_fragment_=||||
http://dws.products.wdc/nodea8d4c38ac6e244a14da42e1a4ef4cda8||shop.com0.warc.nq.gz||||||||||||||||64gb||||||||apple||||iphone 6 plus||||phone||<http://schema.org/Product>||||||gray||||||||||||http://www.shop.com/apple+iphone+6+plus+64gb+4g+lte+unlocked+gsm+cell+phone+space+gray-1264397261-p+.xhtml||||
http://dws.products.wdc/node1d3cff71645f91abe1236e9446cfa||shop.com0.warc.nq.gz||||||||||||||||64gb||||||||apple||||iphone 6 plus||||||<http://schema.org/Product>||ios8||5.5 in||||||||||||||http://www.shop.com/apple+iphone+6+plus+64gb+4g+lte+unlocked+gsm+ios8+cell+phone-1331859576-p+.xhtml||||
http://dws.products.wdc/node0c2bd1cb6738de050f1b6e15116416d||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||one m9||||||<http://schema.org/Product>||||5 in||gunmetal gray||||20 mp||||4718487671533||99hadh012-00||http://www.ebay.com/itm/htc-one-m9-latest-model-32gb-gunmetal-gray-unlocked-7-10/172081518294?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35219%26meid%3d3861879d4b9f48e69bcb911769ba4cad%26pid%3d100005%26rk%3d3%26rkt%3d6%26sd%3d252177037110&rt=nc||||
http://dws.products.wdc/node0d8a2c18d36660a9ff23edbc57142||ebay.com0.warc.nq.gz||||||||||||aluminium, graphite, frost||||32gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||||||||||||||h1512||http://www.ebay.com/itm/psl-unlocked-huawei-google-nexus-6p-a2-h1512-32gb-gray-5-7-pre-order/231829065463?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34864%26meid%3dd48ae7da81bc41a8bbd49b4eb521a94f%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d321996472906&rt=nc||||
http://dws.products.wdc/node8f34891a96eb813659e725ad239||shop.com0.warc.nq.gz||||||||||||||||||||||||apple||||iphone 6 plus||||phone||<http://schema.org/Product>||ios8||||||||||||||||http://www.shop.com/apple+iphone+6+plus+64gb+4g+lte+unlocked+gsm+ios8+cell+phone+-936553822-o+.xhtml||||
http://dws.products.wdc/node2afdefc8abfc4f50a320baf43d603f||walmart.com1.warc.nq.gz||||||2000mah||||unlocked||||||8gb||||||||nokia||||lumia 920||||||<http://schema.org/Product>||windows phone||4.3 in||||5.03 x 2.70 x 0.45 in||8 mp||||||920red||http://www.walmart.com/ip/nokia-lumia-920-gsm-phone-red-unlocked/24357052?action=product_interest&action_type=title&item_id=24357052&placement_id=irs-2-m3&strategy=pwbab&visitor_id&category=&client_guid=597ca678-5baa-4454-9105-5c9871b95ea8&customer_id_enc&config_id=2&parent_item_id=45656391&parent_anchor_item_id&guid=bbd30205-2a71-4b62-b02b-aad79ab62600&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||||
http://dws.products.wdc/noded69733c8477ce9dfbda648621f39421e||ebay.com0.warc.nq.gz||||||||||||aluminium, graphite, frost||||64gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||5.7 in||||||||||||h1512||http://www.ebay.com/itm/huawei-google-nexus-6p-h1512-64gb-factory-unlocked-5-7-silver-white-grey/191765392545?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35314%26meid%3d8974ef7324554124a40bbdc4419ae022%26pid%3d100005%26rk%3d1%26rkt%3d5%26sd%3d291600823276&rt=nc||||
http://dws.products.wdc/node1675258c137b949b9fc3679bf08df22b||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||sony||||xperia z5||||||<http://schema.org/Product>||||||black||||23 mp||3gb||does not apply||sony xperia z5 e6653 black||http://www.ebay.com/itm/sony-xperia-z5-e6653-black-23mp-3gb-32gb-factory-unlocked-5-2-gsm-smartphone/272011325819?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20150604093004%26meid%3dad24ea378142488cbc2333ff91f30cdf%26pid%3d100005%26rk%3d1%26rkt%3d6%26sd%3d161864258141&rt=nc||||
http://dws.products.wdc/node55289a35c396b0c12b073dc819af716||ebay.com0.warc.nq.gz||||||||||||||||16gb||||||||apple||||iphone 4s||||||<http://schema.org/Product>||ios - apple||||||||8 mp||||||does not apply||http://www.ebay.com/itm/apple-iphone-4s-16gb-gsm-factory-unlocked-smartphone-black-or-white-/141749824831?var=&hash=item66a58012cf&vti=color%09white||||
http://dws.products.wdc/node1981199f576c6c587fa758f8234696ca||tesco.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||pink||||||||||||http://www.tesco.com/direct/pro-tec-iphone-6-window-pink/683-8839.prd?pagelevel=&skuid=683-8839||||
http://dws.products.wdc/node8faa57ad1e20ae61e6fc9c2aaffef149||ebay.com10.warc.nq.gz||||||2600 mah||||at&t||hexa core||||128gb||||||||samsung||||galaxy s6 edge||||smartphone||<http://schema.org/Product>||android||5.1 in||white pearl||||16.0mp||3gb||||sm-g925azwfatt||http://www.ebay.com/itm/unlocked-samsung-galaxy-s6-edge-128gb-sm-g925a-white-pearl-at-t-bundle-/272048059444?hash=item3f5753f434:g:bswaaoswl9bwjvyn||||
http://dws.products.wdc/node6d272a9b5cf5e93389049dd5d2c8a81||ebay.com0.warc.nq.gz||china||||||||||octa core||||32gb||||||||htc||||one m9+||||||<http://schema.org/Product>||android||5.2 in||||||20 mp||3gb||||does not apply||http://www.ebay.com/itm/unlocked-htc-one-m9-plus-lte-32gb-silver-3gb-5-2-2560x1440-20mp-android-5-0-/231834262012?hash=item35fa6619fc:g:0toaaoswpcvvwccv||||
http://dws.products.wdc/node81ef6138b4f1f06e671c5993304dcc9f||ebay.com0.warc.nq.gz||||||2600 mah||5.64 oz||||||||16gb||2.78 in||||0.37 in||htc||1920 x 1080||one m8||5.76 in||||<http://schema.org/Product>||||5 in||||||5 mp||||||||http://www.ebay.com/itm/htc-one-m8-unlocked-gsm-3g-4g-lte-5-0-android-dual-camera-4core-new-phone-/400950029747?hash=item5d5a7bedb3:g:qxiaaoswjvvvlfll||||
http://dws.products.wdc/node21c235576cbe3206eda44fbc43f73c||aliexpress.com0.warc.nq.gz||||||||||||||||||||||||||||||||case||<http://schema.org/Product>||||||||||||||||||http://www.aliexpress.com/item/luxury-pu-leather-feel-silicon-soft-case-cover-for-google-nexus-6p-huawei-nexus-6p-5/32521934707.html?ws_ab_test=searchweb201556_1%2csearchweb201644_5_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_8%2csearchweb1451318400_-1%2csearchweb1451318411_6449&btsid=8902da85-374d-40e1-8671-afdfc67ca589&_escaped_fragment_=||||
http://dws.products.wdc/node1d52b455e1dbe5d2fd9fc5d1d17174||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||lg||||g4||||||<http://schema.org/Product>||android||5.5 in||brown leather colors||||16 mp||3gb||||lg g4 h815 32gb||http://www.ebay.com/itm/new-lg-g4-h815-32gb-hexa-core-factory-unlocked-5-5-qhd-16mp-brown-leather-/262254349518?hash=item3d0f93ccce:g:zi4aaosw-zxwoosz||||
http://dws.products.wdc/node1314c25970c8cf2d305863449374f5d5||flipkart.com8.warc.nq.gz||||||||||||||||16gb||||||||apple||retina display, 750 x 1334 pixels||iphone 6s||||||<http://schema.org/Product>||||4.7 in||16m||||||||||mkql2hn/a||http://www.flipkart.com/apple-iphone-6s/p/itmebysga78az3qh?pid=mobeby3vqtrgajgg&ref=l%3a4285359536421683271&srno=p_13&query=iphone+6&otracker=from-search&primarysection=seller_table&sellerssortedby=price||||
http://dws.products.wdc/node522e44cf3489355eef8edd83c7b964||shop.com9.warc.nq.gz||||||||||||||||32gb||||||||samsung||||galaxy s6 edge||||||<http://schema.org/Product>||||||green||||||||||sm-g925i||http://www.shop.com/samsung+galaxy+s6+edge+sm+g925i+32gb+factory+unlocked+green-1325897401-p+.xhtml||||
http://dws.products.wdc/node5ed573a5e5273ac126a77cd9b9388f||aliexpress.com0.warc.nq.gz||||||||||||||||||||||||||||||||case||<http://schema.org/Product>||||||||||||||||||http://www.aliexpress.com/item/retro-pu-leather-case-for-huawei-nexus-6p-luxury-vintage-wallet-case-stand-cover-with-card/32514805995.html?ws_ab_test=searchweb201556_2%2csearchweb201644_2_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_1%2csearchweb1451318400_-1%2csearchweb1451318411_6452&btsid=56f20554-a186-429c-b831-74cc5af98f2e&_escaped_fragment_=||||
http://dws.products.wdc/node127a86b7559f06c64a63e6afac6619e||walmart.com3.warc.nq.gz||||||||||unlocked||||||||||||||nokia||||lumia 635||||||<http://schema.org/Product>||windows phone||5.1 x 2.63 x 0.36 in||multicolor||3.00 x 6.00 x 9.00 inches||5 mp||||||rm-975 blk||http://www.walmart.com/ip/nokia-lumia-635-rm-975-gsm-lte-windows-8.1-quad-core-smartphone-unlocked-black/45798762?action=product_interest&action_type=title&item_id=45798762&placement_id=irs-2-b1&strategy=tic&visitor_id&category=&client_guid=2dd0f01b-36bb-43a4-a6e5-7a2b5552d14e&customer_id_enc&config_id=2&parent_item_id=49299431&parent_anchor_item_id&guid=88fd4c5a-d40e-424d-99b7-d8c0c16e7643&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||||
http://dws.products.wdc/node5b252fc4bd37ba23dbf176c2dd1af574||bestbuy.com0.warc.nq.gz||||||||||sprint||||||32gb||||||||samsung||||galaxy s6 edge||||phone||<http://schema.org/Product>||||||gold||||||||||||http://www.bestbuy.com/site/samsung-galaxy-s6-edge-with-32gb-memory-cell-phone-gold-sprint/4424016.p?id=1219627836413&skuid=4424016&reviewspage=50||||
http://dws.products.wdc/node6d5af7836424dad5fae3e20769dfbc9||aliexpress.com0.warc.nq.gz||||||2840mah||157g||||octa core 64-bit, 4 x 2.0ghz + 4 x 1.5ghz||4 mp||32gb||||||||htc||1920 x 1080 pixels||one m9||||||<http://schema.org/Product>||android os 5.0||144.6*69.7*9.61mm||||||20 mp||3gb||||||http://www.aliexpress.com/item/unlocked-original-htc-one-m9-smartphone-snapdragon-810-octa-core-3gb-32gb-20mp-camera-5-0/32525608350.html?ws_ab_test=searchweb201556_2%2csearchweb201644_4_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_2%2csearchweb1451318400_-1%2csearchweb1451318411_6452&btsid=0ddfd051-5c7d-4035-b6d3-d55ada3753e6&_escaped_fragment_=||||
http://dws.products.wdc/node6cdc4815e53c988646dc254daea8678f||ebay.com0.warc.nq.gz||||||||||||quad core||||32gb||||||||htc||||one max||||||<http://schema.org/Product>||android||6 in||silver||||4 mp||2gb||0821793035860||htc6600lvw||http://www.ebay.com/itm/htc-one-max-6600-32gb-android-smartphone-verizon-cdma-factory-unlocked-gsm-/161920325205?hash=item25b3341655:g:--maaosw~otwcanj||||
http://dws.products.wdc/node12482a1f5f9545224c2811eab336626||ebay.com0.warc.nq.gz||||||||||||octa core||||32gb||||||||samsung||||galaxy s6 edge||||||<http://schema.org/Product>||||5.1 in||black||||16 mp||||887276108216||sm-g925azkaatt||http://www.ebay.com/itm/unlocked-samsung-galaxy-s6-edge-gsm-at-t-sm-g925a-32gb-9-9-10-9815-/181983747608?hash=item2a5f139e18:g:usgaaoswyhxwmi1o||||
http://dws.products.wdc/node8bc5bcafab57e86676e8731e88ac8a0||ebay.com0.warc.nq.gz||||||2840mah||5.54 oz||||||||32gb||2.74 in||||0.38 in||htc||||one m9||5.69 in||||<http://schema.org/Product>||android||5 in||gunmetal gray||||20 mp||||821793045111||6735a||http://www.ebay.com/itm/fair-condition-gunmetal-gray-htc-one-m9-32gb-at-t-clean-imei-more-/191792554173?hash=item2ca7ba20bd:g:9nyaaoswqrtwp6vo||||
http://dws.products.wdc/node77c06821fa74227a78e5636ebd7c0a9||ebay.com0.warc.nq.gz||||||||||||hexa core||||32gb||||||||lg||||g4||||||<http://schema.org/Product>||android||5.5 in||metallic grey||||16 mp||||||lg g4 h815 32gb||http://www.ebay.com/itm/new-lg-g4-h815-32gb-hexa-core-factory-unlocked-5-5-qhd-16mp-grey-/191799220871?hash=item2ca81fda87:g:uukaaoswktlwhp8~||||
http://dws.products.wdc/node2fc4f4364f9b6eef132b1ac2ffb09184||overstock.com1.warc.nq.gz||||||||||||hexa-core||||32gb||||||||lg||||g4||||phone||<http://schema.org/Product>||android 5.1||||||||||||||||http://www.overstock.com/electronics/lg-g4-h815-32gb-unlocked-gsm-4g-lte-hexa-core-android-5.1-phone/10382993/product.html?recset=7d8de0c6-e498-4a06-b2f3-8fb19be47598&refccid=coatldvatkeyqksjrc2ovf3jq4&recalg=828,512&recidx=13||||
http://dws.products.wdc/nodee0584e89ab619cea429fcfa593814e81||ebay.com0.warc.nq.gz||||||||||||hexa core||||32gb||||||||lg||||g4||||||<http://schema.org/Product>||android||5.5 in||black||||16 mp||3gb||8806084985699||h815||http://www.ebay.com/itm/new-lg-g4-h815-leather-black-32gb-oem-factory-unlocked-5-5-16mp-8mp-front-face-/191716602708?hash=item2ca3333354:g:araaaosw~bfwh9jy||||
http://dws.products.wdc/nodeba2b8f46c4f3183f1ae1b15079a64c||shop.com0.warc.nq.gz||||||||||||||||||||||||||||vep1-aph6-blu||||||<http://schema.org/Product>||||||||||||||||||http://www.shop.com/ibattz+pte+limited+armor+case+ip6+6s+plus+silver-1321419447-p+.xhtml||||
http://dws.products.wdc/node8663f7d41e742ef73f2c9ea6d335552a||ebay.com0.warc.nq.gz||||||||||||octa core||||32gb||||||||sony||||xperia z5 premium||||||<http://schema.org/Product>||android||5.5 in||black||||23 mp||3gb||does not apply||e6853||http://www.ebay.com/itm/unlocked-sony-xperia-z5-premium-32gb-black-3gb-23mp-5-5-3840x2160-/321997624500?hash=item4af88dd4b4:g:n0uaaoswo6lwg2eg||||
http://dws.products.wdc/node5ca0255faeb6483287481e89182251dd||ebay.com0.warc.nq.gz||||||1432 mah||4.9 oz||unlocked||||||16gb||2.31 in.||||0.37 in||apple||960 x 640 pixels||iphone 4s||4.5 in||smartphone||<http://schema.org/Product>||||3.5 in||black||||8 mp||||||||http://www.ebay.com/itm/apple-iphone-4s-16gb-black-at-t-unlocked-smartphone-/141895270672?hash=item21099e0110:g:li0aaoswoydws0ab||||
http://dws.products.wdc/noded933a66e60bc8d6d78645de66b82fd37||ebay.com0.warc.nq.gz||||||||||||||||16gb||||||||apple||||iphone 4s||||||<http://schema.org/Product>||ios - apple||||||||||||||||http://www.ebay.com/itm/apple-iphone-4s-16gb-factory-unlocked-black-and-white-smartphone-/141807724569?var=&hash=item2104662819:m:mjywv5k2b6iqp27p3j8quca||||
http://dws.products.wdc/node30a1942184237c58fb952a5bd6c1f23||ebay.com0.warc.nq.gz||||||2840mah||5.54 oz||||||||32gb||2.74 in||||0.38 in||htc||||one m9||5.69 in||||<http://schema.org/Product>||android||5 in||gunmetal gray||||20 mp||||821793045111||6735a||http://www.ebay.com/itm/mint-condition-gunmetal-gray-htc-one-m9-32gb-at-t-clean-imei-more/321988900248?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34864%26meid%3dda33dc9125404ce3b60a1246c02f578c%26pid%3d100005%26rk%3d5%26rkt%3d6%26sd%3d252265991341||||
http://dws.products.wdc/node2cd56c6d94c25fa9827159a0596292||shop.com0.warc.nq.gz||||||||||||||||64gb||||||||apple||||iphone 6||||||<http://schema.org/Product>||ios 8||4.7 in||||||8 mp||1gb||||||http://www.shop.com/apple+iphone+6+64gb+4g+lte+unlocked+gsm+smartphone-1331859611-p+.xhtml||||
http://dws.products.wdc/node5519494f39d6aedd32d8158ac6445e||ebay.com0.warc.nq.gz||||||||||||aluminium, graphite, frost||||64gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||5.7 in||||||||||||h1512||http://www.ebay.com/itm/huawei-google-nexus-6p-h1512-64gb-factory-unlocked-5-7-silver-white-grey/191765392545?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d33878%26meid%3d1133e757294f48a693c0d0bce8564735%26pid%3d100005%26rk%3d3%26rkt%3d6%26sd%3d272120923420&rt=nc||||
http://dws.products.wdc/node8dd5e71059c4296f696e29ebfbb0e9||target.com0.warc.nq.gz||||||||||sprint||||||32gb||||||||samsung||||galaxy s6 edge||||||<http://schema.org/Product>||||||black||||||||||||http://intl.target.com/p/samsung-galaxy-s6-32gb-edge-black-sprint-with-new-2-year-contract/-/a-17209890||||
http://dws.products.wdc/node7673afeef1917212acddb0866dc9dab||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||one m7||||||<http://schema.org/Product>||android||4.7 in||black||||4 mp||||4718487631056||||http://www.ebay.com/itm/htc-one-m7-pn07120-at-t-unlocked-lte-android-4-1-32gb-gsm-smartphone-black-good-/171566886225?hash=item27f22eed51:g:kzyaaosw7thufqbg||||
http://dws.products.wdc/nodec77196bfe7c5b5c9c95b4a3474e41||ebay.com0.warc.nq.gz||||||||||||octa core||||32gb||||||||sony||||xperia z5 premium||||||<http://schema.org/Product>||android||5.5 in||gold||||||||7311271542421||e6853||http://www.ebay.com/itm/open-box-sony-xperia-z5-premium-e6853-gold-factory-unlocked-23mp-5-5-/222002928778?hash=item33b067dc8a:g:lg4aaosw5dnworzw||||
http://dws.products.wdc/node2950859a8f7a8f7ac1943192b795741f||flipkart.com8.warc.nq.gz||||||||||||1.4 ghz + a8 chip with 64-bit architecture and m8 motion co-processor, dual core||||16gb||||||||apple||retina display, 1334 x 750 pixels||iphone 6||||||<http://schema.org/Product>||ios v8||4.7 in||16m||||yes, 8 mp||||||||http://www.flipkart.com/apple-iphone-6/p/itme8dvfeuxxbm4r?pid=mobeyhz2nuzgchkn&ref=l%3a4285359536421683271&srno=p_4&query=iphone+6&otracker=from-search||||
