subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/cables_included>||<http://schema.org/Product/weight>||<http://schema.org/Product/sensitivity>||<http://schema.org/Product/series>||<http://schema.org/Product/model>||<http://schema.org/Product/headphones_form_factor>||<http://schema.org/Product/width>||<http://schema.org/Product/brand>||<http://schema.org/Product/thd>||<http://schema.org/Product/microphone_sensitivity>||<http://schema.org/Product/max_input_power>||<http://schema.org/Product/product_type>||<http://schema.org/Product/included_accessories>||<http://schema.org/Product/height>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/warranty>||<http://schema.org/Product/headphones_technology>||<http://schema.org/Product/color>||<http://schema.org/Product/frequency_response>||<http://schema.org/Product/impedance>||<http://schema.org/Product/compatibility>||<http://schema.org/Product/magnet_material>||<http://schema.org/Product/connectivity_technology>||<http://schema.org/Product/headphones_cup_type>||<http://schema.org/Product/mpn>||<http://schema.org/Product/microphone>||<http://schema.org/Product/url>||
http://dws.products.wdc/node7af92e65cea237de3eff3518e65ad57||ebay.com0.warc.nq.gz||615104099692||||||103 db||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||wired||||9969||||http://www.ebay.com/itm/used-sennheiser-hd-650-headphones-with-broken-headband-sonically-fine-/252253530834?hash=item3abb7b6ad2:g:jpeaaoswl7vwmoiw||
http://dws.products.wdc/node2861d3cd4827d9eac3e21a5a65dbe51||walmart.com0.warc.nq.gz||||||3||112 db||||momentum 2.0||closed supra-aural design for optimum mobility and performance soft, durable alcantara for a sensuous and functional wearing experience (alcantara is a registered trademark of alcantara s.p.a., italy) amazing stereo sound across the audible range thanks to sennheiser's 18o high-end transducers robust, foldable headband for easy storage on the go available first in four distinctive colors – black anthracite , pearl ivory, brown (m2 oei only) & warm silver (m2 oeg only) m2 oei – made for ipod?/iphone? cable with integrated smart remote and microphone (ipod and iphone are trademarks of apple inc. registered in the u.s. and other countries.) 2 year warranty||||sennheiser||0.5%||-44 db||||headphones||||||<http://schema.org/Product>||||||black||16hz-22khz||||||||3.5mm||||m2 oei black||||http://www.walmart.com/ip/sennheiser-m2-oei-brown-momentum-2.0-on-ear-headphones/46796469||
http://dws.products.wdc/nodecd24458079fa8f9b89f130bc1ca55f6c||ebay.com0.warc.nq.gz||||||||||||hd 650||headband||||sennheiser||||||||headphones||||||<http://schema.org/Product>||||||||||||||titanium||||||||||http://www.ebay.com/p/sennheiser-hd-650-headband-headphones-titanium/114518547?_trksid=p2047675.c100005.m1851&_trkparms=ao%3d1%26asc%3d20150604093004%26meid%3dece3bd944c5e4338a7a0e356aad2dce8%26pid%3d100005%26||
http://dws.products.wdc/node4592b777d5b254b9a3181ba5175ad48||ebay.com0.warc.nq.gz||||||||||||shure-eac3bk||extension cable||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||||||shure-eac3bk||||http://www.ebay.com/itm/extension-cable-shure-eac3bk-3-foot-fit-se115-se215-se315-se425-se535-headphones-/190712142875?hash=item2c67545c1b:g:uskaaoxygkzssxta||
http://dws.products.wdc/node395de81d86f3b35b2c629fafefb432||ebay.com0.warc.nq.gz||||||||||||n-419-30||headphone replacement cable||||unbranded/generic||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/replacement-cable-for-apple-ipod-shuffle-4-5th-to-shure-se535-se425-se315-se215-/261317771892?var=&hash=item3cd7c0c274:m:m9cefld_uwp1ky79qcodtsw||
http://dws.products.wdc/node196570f9656a79d72b6931a47a57b346||newegg.com0.warc.nq.gz||||||6.3 oz. (179 g)||107 db spl||||mm 550-x||wireless||||sennheiser||0.1%||||||||||||<http://schema.org/Product>||||around-ear||black||15hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0aj1f73433||
http://dws.products.wdc/node4ac5bbb1e61bda4b5b1b2cc4796534||ebay.com0.warc.nq.gz||||||||||||se215||detachable cable, replaceble ear tips||||shure||||||||||||||<http://schema.org/Product>||||||blue||||||||||3.5mm (1/8in)||||se215spe||||http://www.ebay.com/itm/phone-in-ear-shure-se215-special-edition-monitor-blue-stage-/272140110016?hash=item3f5cd088c0:g:zziaaoswdujwylzp||
http://dws.products.wdc/node8b5c3ffc9766a56f7787744b43c675d||newegg.com0.warc.nq.gz||||||9.9 oz.||||||pc 363d||||||sennheiser||||--38 dbv at 94 dbspl||||||||||<http://schema.org/Product>||||circumaural||||||||||||2 x 3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia1g53hc4058&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node55824a1561e6dd2abdafd8c86e0cdc4||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/ear-cushion-pad-inside-foam-sponge-for-sennheiser-hd250-hd540-hd560-hd560ii-/231736506107?hash=item35f49276fb:g:r-maaoswsdzwfii4||
http://dws.products.wdc/node436ae1abd9db53fde757d1233779ae7||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia5hn39x9854&cm_re=shure_srh440-_-9sia5hn39x9854-_-product||
http://dws.products.wdc/noded2fe1e88c629ad2e363f5ffb9323db6||ebay.com0.warc.nq.gz||does not apply||||||||||momentum 2.0||||||sennheiser||||||||||carrying case||||<http://schema.org/Product>||||||white||||||||||||||m2 aeg ivory||||http://www.ebay.com/itm/new-sennheiser-m2-iei-black-chrome-momentum-2-0-in-ear-for-iphone-ipad-ipod-/262148146544?hash=item3d093f4570:g:5ngaaoswlv9wsxhi||
http://dws.products.wdc/nodebd267155d6f6c6e57a2c7f49af6a4dfb||newegg.com0.warc.nq.gz||||||9.35 oz||100db/mw||||ath-ad700x||headphone||||audio-technica||||||||||||||<http://schema.org/Product>||||binaural||black||5 – 30,000hz||38 ohms||||||||||||||http://www.newegg.com/product/product.aspx?item=n82e16826402134&cm_re=audio_technica-_-26-402-134-_-product||
http://dws.products.wdc/nodec6ce94ce7848f121e84ee55666cc||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||mainly black.||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia86x3gg0698&cm_re=sennheiser_momentum-_-9sia86x3gg0698-_-product||
http://dws.products.wdc/node7a9ec8dcf9b139f292c7d8ba02c5993||newegg.com0.warc.nq.gz||||||||118 db||||momentum 2.0||in-ear||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||||black||15hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106723&cm_re=sennheiser-_-26-106-723-_-product||
http://dws.products.wdc/nodef74cc501f248f78e0b4f2424aecf5cc||ebay.com0.warc.nq.gz||||||||||||hd 650||ear-cup (over the ear)||||sennheiser||||||||||||||<http://schema.org/Product>||1 year seller warranty||||black||||300 ohms||||||6.3mm (1/4in)||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-professional-grade-open-air-audiophile-headphones-hd650-/301870542677||
http://dws.products.wdc/node1fe2eb69e20c1621ddf99ff53e132ce||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/1-2m-3-5mm-replacement-audio-cable-code-for-shure-se535-se425-se315-se215-se846-/261949661210?hash=item3cfd6aa01a:m:m2h-i06ag5lqfzcz7k7a2la||
http://dws.products.wdc/node52a9f6bc8fa1772a0f6a2832641fa1||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||||||akg||||||||||||||<http://schema.org/Product>||||||||||||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d20131003132420%26meid%3decca032b396b4ca1a1c3b0546eeac7d4%26pid%3d100005%26rk%3d2%26rkt%3d3%26sd%3d371448548349||
http://dws.products.wdc/node99dd3335fd3277a683f457dd82e20d1||newegg.com0.warc.nq.gz||||||7.80 oz. w/o cable||102 db||||hd 280||stereo / dj||||sennheiser||0.1%||||||||||||<http://schema.org/Product>||||circumaural||black||8hz-25khz||||||||3.5mm/ 6.3mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106328&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node48980111b3ec1278d117ee187290fe||newegg.com0.warc.nq.gz||||||6.3 oz. (179 g||107 db spl||||mm 550-x||wireless||||sennheiser||0.1%||||||||||||<http://schema.org/Product>||||around-ear||black||15hz-22khz||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0aj1f73433&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/nodecdafbb2069e7ed1a0e0b670b3c9f446||ebay.com0.warc.nq.gz||615104099692||||||103 db||||hd 650||headband||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||6.3mm (1/4in)||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-open-back-professional-headphone-retail-/272102427577?hash=item3f5a918bb9:g:l3yaaoswx~dwlhcw||
http://dws.products.wdc/node98b31a8c71645a1bae4f3effb63587||ebay.com0.warc.nq.gz||||||||||||cx 685||water resistant||||sennheiser||||||||||||||<http://schema.org/Product>||||||||||||||||3.5mm (1/8in)||||||||http://www.ebay.com/itm/adidas-cx-685-sports-water-sweat-resistant-in-ear-headphones-sennheiser-/141894741002?hash=item210995ec0a:g:xvkaaoswl7vwnc7v||
http://dws.products.wdc/nodeb156426669b8b48ea9a42ee0d9b446d||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/upgraded-audio-cable-cord-for-sennheiser-hd700-headphones-6-35mm-3-5mm-to-2-5mm-/252008760540?var=&hash=item3aace484dc:m:msb9y_2kcvig0clpqdt3rhq||
http://dws.products.wdc/node7b945f5217734fceb62f8d488d2e83d||newegg.com0.warc.nq.gz||||||||||srh||hpaca1||over the ear||||shure||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia37z1136810&cm_re=shure_srh440-_-0th-0009-00015-_-product||
http://dws.products.wdc/node8af55221f39de8e1fb8a37a67251f0e7||newegg.com0.warc.nq.gz||||||||||||se215||||||shure||||||||||||||<http://schema.org/Product>||||||clear||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia65d3pd8907&cm_re=shure_se215-_-02d-004i-000e3-_-product||
http://dws.products.wdc/node3e121c6dd1cd78f4c14a2c8c389d19||ebay.com0.warc.nq.gz||||||||||||does not apply||/||||universal||||||||||||||<http://schema.org/Product>||||||||||||||||||||does not apply||||http://www.ebay.com/itm/headband-cushion-comfort-pad-for-sennheiser-hd-650-600-580-565-545-535-699-/331674563209?hash=item4d39583289:g:oeeaaoswgvht8z9w||
http://dws.products.wdc/nodebd7a5fb6869469c77cc16f9f8e3a71||ebay.com0.warc.nq.gz||||||||||||se425||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||3.5mm jack||||||||http://www.ebay.com/itm/new-shure-se425-dual-drivers-sound-isolating-in-ear-earphone-earbuds-headphones-/261599681260?var=&hash=item3ce88e5aec:m:m5rgebwjdbrvjaaix0lzgna||
http://dws.products.wdc/node3c231531d7c86a9f1ee6cf2e6074d||ebay.com0.warc.nq.gz||615104099692||||||103 db||||hd 650||||||sennheiser||||||||||||||<http://schema.org/Product>||1 year seller warranty||||black||||300 ohms||consumer headphones, studio/live monitoring headphones||||||||9969||||http://www.ebay.com/itm/new-sennheiser-hd-650-reference-class-stereo-headphones-hd650/262158369416?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3de230c4ba0ff146c6aa10468ce3a06df6%26pid%3d100005%26rk%3d3%26rkt%3d6%26sd%3d331730024689&rt=nc||
http://dws.products.wdc/node76ac5336dc158a3ec28af5e2e64efc||newegg.com0.warc.nq.gz||||||270 g||112 db||||hd 598||headphone||||sennheiser||0,1%||||||||||||<http://schema.org/Product>||||circumaural||||12hz-38.5khz||||||||6.3mm||||||||http://www.newegg.com/product/product.aspx?item=9sia2wz10r4616&cm_re=sennheiser_hd_598-_-9sia2wz10r4616-_-product||
http://dws.products.wdc/node2d54521f7873f0709ccd41ae357e1||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/audio-cable-w-control-mic-answer-call-for-shure-se535-se425-se315-se215-se846-/151730843646?var=&hash=item68fd943e0c&vti=color%09black||
http://dws.products.wdc/node51debaf48d707cc986e0194f181e393||ebay.com0.warc.nq.gz||||||||||||ae-tri-white||for in-ear headphones earphones headset earbuds||||audioequip||||||||||||||<http://schema.org/Product>||||||white||||||||||||||ae-tri-white||||http://www.ebay.com/itm/6-white-triple-flange-ear-tip-sleeve-fit-shure-se215-se315-se425-se535-headphone-/191399300964?hash=item2c90498f64:g:txyaaoswrklvvu1t||
http://dws.products.wdc/node18cab4a08420ab39d9afa2b58fce||ebay.com0.warc.nq.gz||||||||105 db||||srh440||||||shure||||||||||||9.50||<http://schema.org/Product>||||||black||||44 ohms||studio/live monitoring headphones||||||||srh440||||http://www.ebay.com/itm/new-shure-srh440-professional-studio-headphones-black/111371204013?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35558%26meid%3df293ba155eaf4f73a95bf07460c07f03%26pid%3d100005%26rk%3d3%26rkt%3d6%26sd%3d221532111929&rt=nc||
http://dws.products.wdc/nodee1192981cafe6a6369a996ba78a93ba4||walmart.com0.warc.nq.gz||||||||||||momentum 2.0||over the ear||||sennheiser electronic corp.||||||||headphones||||||<http://schema.org/Product>||||circumaural||ivory||||||||||wireless||||||||http://www.walmart.com/ip/sennheiser-m2-oew-ivory-momentum-2.0-wireless-on-ear-headphones/44788695||
http://dws.products.wdc/node2c31f26fd75196dc159da1d721a0bb||aliexpress.com0.warc.nq.gz||||cable||||||||se215||headphone replacement cable||||shure||||||||headphones||||||<http://schema.org/Product>||||isolating||||||||||||||||||||http://www.aliexpress.com/item/free-shipping-85-75-new-used-original-genuine-earphone-diy-cable-for-in-ear-shure-se215/32455991260.html?ws_ab_test=searchweb201556_7%2csearchweb201644_4_505_506_503_504_502_10001_10002_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_8%2csearchweb1451318400_-1%2csearchweb1451318411_6448&btsid=b44dd87a-611e-4b4d-b7a9-b7653b464cac&_escaped_fragment_=||
http://dws.products.wdc/nodec9f9d2fbf6f791f41bb41becb77fd8c7||ebay.com0.warc.nq.gz||||||||||||hd 650||detachable cable, open back||||sennheiser||||||||||||||<http://schema.org/Product>||||||black||||||||||6.3mm (1/4in)||||||||http://www.ebay.com/itm/new-sennheiser-hd-650-open-back-professional-headphones-/321998151093?hash=item4af895ddb5:g:b5uaaoswuv9wpfyu||
http://dws.products.wdc/node29a67ba7cd3337f5c2d19edd9e773ce||ebay.com0.warc.nq.gz||615104270350||||||118 db||momentum||momentum 2.0||custom machined stainless steel acoustic pipes for more accurate soundhigh-quality dynamic speaker system and excellent attenuation of ambient noise personalised fit directly into the ear canals (ear adapters in different sizes included) available in two variants with a 3-button in-line remote with an integrated mic optimised for either apple ios or samsung galaxy smart devices two-toned, elliptical cable for a tangle-free||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||||red||15hz-22khz||||||||3.5mm||earbud (in ear)||100227||||http://www.ebay.com/itm/new-sennheiser-momentum-2-0-in-ear-earbuds-ios-black-red-headphones-apple-/331777369959?hash=item4d3f78e767:g:flgaaoswpc9wu5lf||
http://dws.products.wdc/node499f12d4e835b19efafe77c2949a5dc9||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia6zp3s60960&cm_re=audio_technica-_-12k-0095-00026-_-product||
http://dws.products.wdc/node7fceffa65fec44fb78bb25e35ad37b8||walmart.com0.warc.nq.gz||||||||||||hd 650||||||sennheiser||||||||hedphones||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.walmart.com/ip/sennheiser-hd-650-professional-hedphones/42566558||
http://dws.products.wdc/node58c1ea5c77e5553d77bbc1487217a5bc||walmart.com0.warc.nq.gz||||||3||112db s.p.l. at 1khz||momentum on-ear||momentum 2.0||over-ear||||sennheiser||0.5%||-- 44 db v/pa||||headphones||||||<http://schema.org/Product>||||over-the-head||ivory||16hz-22khz||||||||wireless||||||||http://www.walmart.com/ip/sennheiser-m2-aew-ivory-momentum-2.0-wireless-over-ear-headphones/44807456||
http://dws.products.wdc/node9c2c29ac6ebb9868885c0dee93bf65a||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia8c73ha4947&cm_re=audio_technica_ath-m50x-_-9sia8c73ha4947-_-product||
http://dws.products.wdc/node35515dff46e5e6c1c13220ae40e25||ebay.com0.warc.nq.gz||||||||109 db||||se425||||||||||||||||||||<http://schema.org/Product>||||||||||22 ohms||studio/live monitoring headphones||||||||se425-cl||||http://www.ebay.com/p/shure-se425-in-ear-only-headphones-metallic-silver/114518047?_trksid=p2047675.c100005.m1851&_trkparms=ao%3d1%26asc%3d35558%26meid%3d8fbcdf5547424ed8bfce2b87c08cd3ab%26pid%3d100005%26||
http://dws.products.wdc/node73a231a9d752408bd7126123746a20||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/1-5m-sennheiser-hd650-hd600-silver-plated-ofc-copper-cable-hd580-hd414-cardas-/141860226104?hash=item2107874438:g:xwuaaoswdndv3doa||
http://dws.products.wdc/nodec6a36e6341502c736fc6a6e2d8678a4a||ebay.com0.warc.nq.gz||does not apply||||||||||k712 pro||ear-cup (over the ear)||||akg||||||||||||||<http://schema.org/Product>||||||black||||62 ohms||||||||open-air type||does not apply||||http://www.ebay.com/itm/brand-new-akg-k712-pro-reference-studio-headphones/321983441271?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d34862%26meid%3d9d9bb4ef2a34411b9582a24c175e11a5%26pid%3d100005%26rk%3d2%26rkt%3d2%26sd%3d262135488411||
http://dws.products.wdc/node8c198aef70e05e39d31931935fdb4ff||newegg.com0.warc.nq.gz||||||9.9 oz.||||||pc 363d||||||sennheiser||||--38 dbv at 94 dbspl||||||||||<http://schema.org/Product>||||circumaural||||||||||||2 x 3.5mm||||||||http://www.newegg.com/product/product.aspx?item=9sia1g53hc4058&cm_re=sennheiser-_-26-106-639-_-product||
http://dws.products.wdc/node3da6aeefc472e703bcc8224c79450c9||ebay.com0.warc.nq.gz||||||||109 db||||se425||||||shure||||||||||||||<http://schema.org/Product>||||||clear||||22ohm||studio/live monitoring headphones||||||||se425-cl||||http://www.ebay.com/itm/shure-se425-sound-isolating-dual-high-definition-microdrivers-earphones-read-des-/231847026293?hash=item35fb28de75:g:fdwaaoswuufwwnbi||
http://dws.products.wdc/node283cd1da73543465df9c40d468c5a8aa||newegg.com0.warc.nq.gz||||||1||118 db||||momentum 2.0||in-ear||||sennheiser||0.5%||-44 db||||||||||<http://schema.org/Product>||||||red||15hz-22khz||||||||3.5mm||||||||http://www.newegg.com/product/product.aspx?item=n82e16826106723&sortfield=0&summarytype=0&pagesize=10&selectedrating=-1&videoonlymark=false&isfeedbacktab=true||
http://dws.products.wdc/node78a8ede8f501352831a9b4db38cb43a||ebay.com0.warc.nq.gz||||||||||||se425||||||shure||||||||||||||<http://schema.org/Product>||||||||||||||||3.5mm jack||||||||http://www.ebay.com/p/shure-se425-headphones-clear/114715242?_trksid=p2047675.c100005.m1851&_trkparms=ao%3d1%26asc%3d20150604093004%26meid%3df499f0aae1ea4b93bf929bc40c44f184%26pid%3d100005%26||
http://dws.products.wdc/node1ce837cedaf62c3ac3a1eb4538574||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||||||||http://www.ebay.com/itm/replacement-ear-pads-for-sennheiser-hd545-hd565-hd580-hd600-hd650-with-ear-cup-/111887274459?hash=item1a0d0051db:g:slwaaoswa-dwqhwv||
http://dws.products.wdc/node1cdecb568dbc64fe67c098435284d||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/replacement-audio-upgrade-cable-for-sennheiser-hd598-hd595-hd558-hd518-headphone-/311265658266?var=&hash=item4878e1059a:m:mvhalktx2qnxomqib31sqrw||
http://dws.products.wdc/node1e56e3fa2dad3489a4fdf73615db5ea||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||||||||http://www.ebay.com/itm/shure-eac64cl-64-inch-detachable-cable-for-se215-se315-se425-535-/121819179844?hash=item1c5cfd2b44:g:ijgaaoswkzhwtjhm||
